2017-11-17 09:45:05.406 +01:00 [Information] Server=localhost\SQLEXPRESS;Database=evomanagerdb;Trusted_Connection=True;
2017-11-17 11:10:48.826 +01:00 [Information] Supporting role True
2017-11-17 11:12:14.718 +01:00 [Information] Path /api/user/login
2017-11-17 11:12:15.337 +01:00 [Information] Belepes: False
2017-11-17 11:12:15.424 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 11:15:52.001 +01:00 [Information] Path /api/campus/list
2017-11-17 11:19:15.759 +01:00 [Information] Path /api/user/list
2017-11-17 11:19:15.860 +01:00 [Information] Supporting role True
2017-11-17 11:24:37.723 +01:00 [Information] Path /api/user/logout
2017-11-17 11:24:37.883 +01:00 [Information] Kilepes: True
2017-11-17 11:24:38.284 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 11:24:45.924 +01:00 [Information] Path /api/user/login
2017-11-17 11:24:48.219 +01:00 [Information] Belepes: False
2017-11-17 11:24:48.249 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 11:25:00.430 +01:00 [Information] Path /api/campus/current
2017-11-17 11:25:11.639 +01:00 [Information] Path /api/campus/apply
2017-11-17 11:25:22.833 +01:00 [Information] Path /api/user/list
2017-11-17 11:25:23.213 +01:00 [Information] Supporting role True
2017-11-17 11:25:29.948 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 11:27:18.233 +01:00 [Information] Path /api/project/subscribe
2017-11-17 11:27:31.581 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 11:27:32.342 +01:00 [Information] Path /Account/AccessDenied
2017-11-17 11:27:44.174 +01:00 [Information] Path /api/campus/current/participations
2017-11-17 11:28:21.415 +01:00 [Information] Path /api/user/logout
2017-11-17 11:28:22.159 +01:00 [Information] Kilepes: True
2017-11-17 11:28:22.202 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 11:28:25.406 +01:00 [Information] Path /api/user/list
2017-11-17 11:28:25.758 +01:00 [Information] Supporting role True
2017-11-17 11:28:37.546 +01:00 [Information] Path /api/user/login
2017-11-17 11:28:38.415 +01:00 [Information] Belepes: False
2017-11-17 11:28:38.482 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 11:28:49.001 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 11:28:49.258 +01:00 [Information] Path /Account/AccessDenied
2017-11-17 11:28:55.495 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 11:29:29.633 +01:00 [Information] Path /api/user/logout
2017-11-17 11:29:29.907 +01:00 [Information] Kilepes: True
2017-11-17 11:29:30.128 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 11:29:37.337 +01:00 [Information] Path /api/user/login
2017-11-17 11:29:37.496 +01:00 [Information] Path /api/user/login
2017-11-17 11:29:37.876 +01:00 [Information] Belepes: False
2017-11-17 11:29:37.954 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 11:29:38.333 +01:00 [Information] Belepes: False
2017-11-17 11:29:38.577 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 11:41:55.506 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 11:42:08.926 +01:00 [Information] Path /api/project/subscribe
2017-11-17 11:45:51.511 +01:00 [Information] Path /subscribe/add
2017-11-17 11:46:04.608 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 11:46:18.452 +01:00 [Information] Path /api/project/unsubscribe
2017-11-17 11:46:43.585 +01:00 [Information] Path /api/campus/list
2017-11-17 11:46:47.654 +01:00 [Information] Path /api/campus/current
2017-11-17 11:46:50.474 +01:00 [Information] Path /api/project/current/list
2017-11-17 11:46:50.758 +01:00 [Information] Path /Account/AccessDenied
2017-11-17 11:46:54.297 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 11:47:05.917 +01:00 [Information] Path /api/user/logout
2017-11-17 11:47:06.318 +01:00 [Information] Kilepes: True
2017-11-17 11:47:06.507 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 11:47:19.031 +01:00 [Information] Path /api/user/login
2017-11-17 11:47:19.455 +01:00 [Information] Belepes: False
2017-11-17 11:47:19.512 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 11:48:45.415 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 11:48:56.097 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 11:48:59.274 +01:00 [Information] Path /api/user/logout
2017-11-17 11:49:00.005 +01:00 [Information] Kilepes: True
2017-11-17 11:49:00.052 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 11:49:10.313 +01:00 [Information] Path /api/user/login
2017-11-17 11:49:10.762 +01:00 [Information] Belepes: False
2017-11-17 11:49:10.848 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 11:49:21.623 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 11:49:21.858 +01:00 [Information] Path /Account/AccessDenied
2017-11-17 11:49:34.501 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 11:58:03.683 +01:00 [Information] Path /subscribe/add
2017-11-17 11:58:22.894 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 11:59:42.358 +01:00 [Information] Path /api/project/subscribe
2017-11-17 11:59:43.329 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 11:59:56.128 +01:00 [Information] Path /api/project/subscribe
2017-11-17 11:59:56.582 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 12:00:04.760 +01:00 [Information] Path /api/project/unsubscribe
2017-11-17 12:00:05.578 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 12:00:11.755 +01:00 [Information] Path /api/user/logout
2017-11-17 12:00:12.086 +01:00 [Information] Kilepes: True
2017-11-17 12:00:12.127 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 12:00:19.196 +01:00 [Information] Path /api/user/login
2017-11-17 12:00:19.825 +01:00 [Information] Belepes: False
2017-11-17 12:00:19.880 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 12:07:10.342 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 12:15:03.502 +01:00 [Information] Path /api/user/logout
2017-11-17 12:15:03.747 +01:00 [Information] Kilepes: True
2017-11-17 12:15:03.838 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 12:15:15.435 +01:00 [Information] Path /api/user/login
2017-11-17 12:15:18.705 +01:00 [Information] Belepes: False
2017-11-17 12:15:18.770 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 12:15:22.643 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 12:15:30.311 +01:00 [Information] Path /api/projectdetails/projectmeetings/details/2f2dd4be-07aa-49d1-8705-d546a0655aad
2017-11-17 14:30:48.086 +01:00 [Information] Server=localhost\SQLEXPRESS;Database=evomanagerdb;Trusted_Connection=True;
2017-11-17 15:38:39.894 +01:00 [Information] Server=localhost\SQLEXPRESS;Database=evomanagerdb;Trusted_Connection=True;
2017-11-17 15:39:59.981 +01:00 [Information] Path /
2017-11-17 15:40:00.034 +01:00 [Information] New Token CfDJ8Ny3EdM3ZS5LtWSy5cml2yGOvdUVoVElY-vl64r2IOPZwdVtdWa68AZXkRSWQjPlO_Yvki9C4AYlihtJo7LLhEc3JoWKWOCW21kU4FAm_pb_bV8kv4oyRj9YB9blTcYwLQ5osvJLBA7k66UcxZCi7AWQLddUJLJAZ6UHkqCGG1J_imxScQwAyAsuwyUSNAGfag
2017-11-17 15:42:31.453 +01:00 [Information] Path /api/user/logout
2017-11-17 15:42:31.902 +01:00 [Information] Kilepes: True
2017-11-17 15:42:31.988 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 15:42:52.492 +01:00 [Information] Path /api/user/login
2017-11-17 15:42:54.116 +01:00 [Information] Belepes: False
2017-11-17 15:42:54.282 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 15:42:56.252 +01:00 [Information] Path /api/user/list
2017-11-17 15:42:56.510 +01:00 [Information] Supporting role True
2017-11-17 15:43:03.136 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 15:43:16.499 +01:00 [Information] Path /api/user/list
2017-11-17 15:43:16.509 +01:00 [Information] Supporting role True
2017-11-17 15:43:25.798 +01:00 [Information] Path /api/user/logout
2017-11-17 15:43:25.864 +01:00 [Information] Kilepes: True
2017-11-17 15:43:25.931 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 15:43:43.070 +01:00 [Information] Path /api/user/login
2017-11-17 15:43:43.462 +01:00 [Information] Belepes: False
2017-11-17 15:43:43.504 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 15:43:57.324 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 15:43:57.695 +01:00 [Information] Path /Account/AccessDenied
2017-11-17 15:44:05.506 +01:00 [Information] Path /api/campus/current
2017-11-17 15:44:10.011 +01:00 [Information] Path /api/campus/apply
2017-11-17 15:44:40.036 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 15:44:46.497 +01:00 [Information] Path /api/project/subscribe
2017-11-17 15:44:47.786 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 15:44:55.482 +01:00 [Information] Path /api/project/unsubscribe
2017-11-17 15:44:56.076 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 15:45:00.343 +01:00 [Information] Path /api/user/logout
2017-11-17 15:45:00.443 +01:00 [Information] Kilepes: True
2017-11-17 15:45:00.741 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 15:45:05.950 +01:00 [Information] Path /api/user/login
2017-11-17 15:45:06.221 +01:00 [Information] Belepes: False
2017-11-17 15:45:06.288 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 15:45:09.274 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 15:45:21.170 +01:00 [Information] Path /api/user/logout
2017-11-17 15:45:21.236 +01:00 [Information] Kilepes: True
2017-11-17 15:45:21.438 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 15:54:02.929 +01:00 [Information] Path /api/user/login
2017-11-17 15:54:05.377 +01:00 [Information] Belepes: False
2017-11-17 15:54:05.409 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 15:54:07.953 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 15:54:24.373 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 15:55:02.482 +01:00 [Information] Path /api/projectdetails/projectmeetings/add
2017-11-17 15:55:07.490 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 15:55:08.949 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 15:55:23.714 +01:00 [Information] Path /api/projectdetails/projectmeetings/details/2f2dd4be-07aa-49d1-8705-d546a0655aad
2017-11-17 15:55:42.982 +01:00 [Information] Path /api/projectdetails/projectmeetings/participations/save
2017-11-17 15:55:51.971 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 15:55:55.826 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 15:55:59.284 +01:00 [Information] Path /api/projectdetails/projectmeetings/details/1bf520b7-c252-4a94-96c4-d09b970a0e97
2017-11-17 15:56:08.814 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 15:56:10.733 +01:00 [Information] Path /api/projectdetails/projectmeetings/details/2f2dd4be-07aa-49d1-8705-d546a0655aad
2017-11-17 15:56:29.455 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 15:56:32.361 +01:00 [Information] Path /api/campus/list
2017-11-17 15:56:33.591 +01:00 [Information] Path /api/project/continuable/list
2017-11-17 15:56:36.744 +01:00 [Information] Path /api/campus/list
2017-11-17 15:56:37.561 +01:00 [Information] Path /api/project/continuable/list
2017-11-17 15:56:37.758 +01:00 [Information] Path /api/campus/list
2017-11-17 15:56:39.730 +01:00 [Information] Path /api/project/continuable/list
2017-11-17 15:56:43.257 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 15:56:45.942 +01:00 [Information] Path /api/projectdetails/projectmeetings/details/2f2dd4be-07aa-49d1-8705-d546a0655aad
2017-11-17 15:58:38.989 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 15:58:49.410 +01:00 [Information] Path /api/campus/list
2017-11-17 15:58:50.538 +01:00 [Information] Path /api/project/continuable/list
2017-11-17 15:58:50.540 +01:00 [Information] Path /api/campus/list
2017-11-17 15:58:52.545 +01:00 [Information] Path /api/project/continuable/list
2017-11-17 15:58:54.336 +01:00 [Information] Path /api/campus/list
2017-11-17 15:58:55.122 +01:00 [Information] Path /api/project/continuable/list
2017-11-17 15:58:55.336 +01:00 [Information] Path /api/campus/list
2017-11-17 15:58:56.440 +01:00 [Information] Path /api/project/continuable/list
2017-11-17 16:09:26.300 +01:00 [Information] Path /api/project/current/list
2017-11-17 18:54:41.017 +01:00 [Information] Path /projects
2017-11-17 18:54:53.954 +01:00 [Information] Path /api/project/current/list
2017-11-17 18:59:29.841 +01:00 [Information] Path /api/user/logout
2017-11-17 18:59:30.111 +01:00 [Information] Kilepes: True
2017-11-17 18:59:30.191 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 18:59:38.374 +01:00 [Information] Path /api/user/login
2017-11-17 18:59:39.630 +01:00 [Information] Belepes: False
2017-11-17 18:59:40.593 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 20:09:56.040 +01:00 [Information] Server=localhost\SQLEXPRESS;Database=evomanagerdb;Trusted_Connection=True;
2017-11-17 20:15:26.395 +01:00 [Information] Path /login
2017-11-17 20:17:15.082 +01:00 [Information] Path /api/user/logout
2017-11-17 20:17:15.576 +01:00 [Information] Kilepes: True
2017-11-17 20:17:15.937 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 20:17:25.843 +01:00 [Information] Path /api/user/login
2017-11-17 20:17:39.433 +01:00 [Information] Path /api/user/login
2017-11-17 20:17:40.215 +01:00 [Information] Belepes: False
2017-11-17 20:17:40.354 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 20:17:49.755 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 20:17:59.119 +01:00 [Information] Path /api/projectdetails/projectmeetings/details/2f2dd4be-07aa-49d1-8705-d546a0655aad
2017-11-17 20:18:20.989 +01:00 [Information] Path /api/projectdetails/projectmeetings/participations/save
2017-11-17 20:18:29.785 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 20:19:01.381 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 20:19:05.107 +01:00 [Information] Path /api/projectdetails/projectmeetings/details/2f2dd4be-07aa-49d1-8705-d546a0655aad
2017-11-17 20:21:25.874 +01:00 [Information] Path /projectmeetings/details/2f2dd4be-07aa-49d1-8705-d546a0655aad
2017-11-17 20:21:35.763 +01:00 [Information] Path /api/projectdetails/projectmeetings/details/2f2dd4be-07aa-49d1-8705-d546a0655aad
2017-11-17 20:22:35.095 +01:00 [Information] Path /api/projectdetails/projectmeetings/participations/save
2017-11-17 20:54:07.416 +01:00 [Information] Server=localhost\SQLEXPRESS;Database=evomanagerdb;Trusted_Connection=True;
2017-11-17 20:57:44.460 +01:00 [Information] Path /projectmeetings/details/2f2dd4be-07aa-49d1-8705-d546a0655aad
2017-11-17 20:59:09.374 +01:00 [Information] Path /api/projectdetails/projectmeetings/details/2f2dd4be-07aa-49d1-8705-d546a0655aad
2017-11-17 21:00:35.739 +01:00 [Information] Path /api/projectdetails/projectmeetings/participations/save
2017-11-17 21:00:48.212 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 21:00:52.352 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 21:00:57.111 +01:00 [Information] Path /api/projectdetails/projectmeetings/details/1bf520b7-c252-4a94-96c4-d09b970a0e97
2017-11-17 21:01:07.882 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 21:01:09.634 +01:00 [Information] Path /api/projectdetails/projectmeetings/details/2f2dd4be-07aa-49d1-8705-d546a0655aad
2017-11-17 21:14:44.781 +01:00 [Information] Path /projectmeetings/details/2f2dd4be-07aa-49d1-8705-d546a0655aad
2017-11-17 21:15:04.016 +01:00 [Information] Path /api/projectdetails/projectmeetings/details/2f2dd4be-07aa-49d1-8705-d546a0655aad
2017-11-17 21:15:16.827 +01:00 [Information] Path /api/projectdetails/projectmeetings/participations/save
2017-11-17 21:15:29.985 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 21:27:18.472 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 21:27:32.509 +01:00 [Information] Path /api/projectdetails/projectmeetings/details/1bf520b7-c252-4a94-96c4-d09b970a0e97
2017-11-17 21:27:51.899 +01:00 [Information] Path /api/projectdetails/projectmeetings/participations/save
2017-11-17 21:27:56.066 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 21:27:59.691 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 21:28:01.934 +01:00 [Information] Path /api/projectdetails/projectmeetings/details/1bf520b7-c252-4a94-96c4-d09b970a0e97
2017-11-17 21:28:08.582 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 21:33:03.882 +01:00 [Information] Path /api/projectdetails/projectmeetings/details/2f2dd4be-07aa-49d1-8705-d546a0655aad
2017-11-17 21:33:14.998 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 21:33:18.166 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 21:33:28.345 +01:00 [Information] Path /api/campus/list
2017-11-17 21:33:30.461 +01:00 [Information] Path /api/campus/list
2017-11-17 21:33:30.496 +01:00 [Information] Path /api/project/continuable/list
2017-11-17 21:33:32.029 +01:00 [Information] Path /api/project/continuable/list
2017-11-17 21:33:45.844 +01:00 [Information] Path /api/campus/list
2017-11-17 21:33:46.694 +01:00 [Information] Path /api/project/continuable/list
2017-11-17 21:33:48.676 +01:00 [Information] Path /api/campus/list
2017-11-17 21:33:49.745 +01:00 [Information] Path /api/project/continuable/list
2017-11-17 21:34:00.583 +01:00 [Information] Path /api/campus/list
2017-11-17 21:34:01.903 +01:00 [Information] Path /api/project/continuable/list
2017-11-17 21:34:18.603 +01:00 [Information] Path /api/campus/list
2017-11-17 21:34:20.303 +01:00 [Information] Path /api/project/continuable/list
2017-11-17 21:57:16.803 +01:00 [Information] Path /
2017-11-17 21:57:17.503 +01:00 [Information] New Token CfDJ8Ny3EdM3ZS5LtWSy5cml2yFZklLDd2GKtagDTRSLIzR_8CKLNz9VtUW32JdSGLPLmOF2WmdfPEqQB0AAj0PMJfNQnf5gx6xysANQkabfI6iWeCQHGgnKcvYBoIcHwcktuTqaAIxpI363Pr4wj1teoUk
2017-11-17 22:07:54.250 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 22:07:54.788 +01:00 [Information] Path /Account/Login
2017-11-17 22:08:15.165 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 22:08:15.303 +01:00 [Information] Path /Account/Login
2017-11-17 22:08:29.533 +01:00 [Information] Path /api/user/login
2017-11-17 22:08:30.846 +01:00 [Information] Belepes: False
2017-11-17 22:08:30.914 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 22:08:36.211 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 22:08:48.238 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 22:08:48.391 +01:00 [Information] Path /Account/AccessDenied
2017-11-17 22:08:52.168 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 22:11:40.708 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 22:11:40.833 +01:00 [Information] Path /Account/AccessDenied
2017-11-17 22:17:47.130 +01:00 [Information] Path /api/user/logout
2017-11-17 22:17:47.334 +01:00 [Information] Kilepes: True
2017-11-17 22:17:47.450 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 22:45:28.549 +01:00 [Information] Path /login
2017-11-17 22:57:06.318 +01:00 [Information] Path /login
2017-11-17 22:57:32.817 +01:00 [Information] Path /api/user/login
2017-11-17 22:57:33.181 +01:00 [Information] Belepes: False
2017-11-17 22:57:33.248 +01:00 [Information] Path /api/xsrftoken/get
2017-11-17 22:57:36.294 +01:00 [Information] Path /api/projectdetails/projectmeetings/list
2017-11-17 22:59:45.334 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 23:00:02.195 +01:00 [Information] Path /subscribe/add
2017-11-17 23:00:17.153 +01:00 [Information] Path /api/project/current/active/list
2017-11-17 23:17:08.025 +01:00 [Information] Path /subscribe/list
2017-11-17 23:17:27.896 +01:00 [Information] Path /api/project/subscriber/list
2017-11-17 23:26:18.453 +01:00 [Information] Path /api/project/current/active/list
